index,scene_id,method,matches,inliers,inlier_ratio,epi_precision_1px,epi_precision_3px,rotation_error_deg,translation_error_deg,pose_error_deg,selection_ms,pose_ms
948,scene0770_00,grid_round_robin,141,57,0.40425531914893614,0.14893617021276595,0.375886524822695,0.9291558872797462,0.4668981409684435,0.9291558872797462,0.21929998183622956,18.63720000255853
948,scene0770_00,anms_4d,141,58,0.41134751773049644,0.14893617021276595,0.375886524822695,0.8919705760508706,0.1521905969816729,0.8919705760508706,1.7038999940268695,18.62839999375865
949,scene0770_00,grid_round_robin,52,18,0.34615384615384615,0.0,0.057692307692307696,2.5359445583462623,1.3991819372135779,2.5359445583462623,0.16960001084953547,20.608499995432794
949,scene0770_00,anms_4d,52,19,0.36538461538461536,0.0,0.07692307692307693,4.049971422095284,1.3966139433948443,4.049971422095284,0.6517000147141516,14.354200044181198
950,scene0770_00,grid_round_robin,312,127,0.40705128205128205,0.016025641025641024,0.041666666666666664,2.4717497456897366,6.488843631368641,6.488843631368641,0.3157000173814595,35.90560000156984
950,scene0770_00,anms_4d,312,126,0.40384615384615385,0.016025641025641024,0.041666666666666664,2.462118485454632,6.584755406423044,6.584755406423044,4.485499986913055,34.61929998593405
951,scene0770_00,grid_round_robin,141,76,0.5390070921985816,0.04964539007092199,0.1702127659574468,6.615398211511215,2.9365906606241414,6.615398211511215,0.22660003742203116,17.115199996624142
951,scene0770_00,anms_4d,141,73,0.5177304964539007,0.04964539007092199,0.1702127659574468,6.689048390398475,2.7830981571740168,6.689048390398475,1.8427000031806529,18.73769995290786
952,scene0770_00,grid_round_robin,211,98,0.46445497630331756,0.14218009478672985,0.41232227488151657,1.1170423560240748,1.8960103160231798,1.8960103160231798,0.48160000005736947,23.132899950724095
952,scene0770_00,anms_4d,211,98,0.46445497630331756,0.13744075829383887,0.4075829383886256,1.1342222108117346,1.7412921438991151,1.7412921438991151,2.929199952632189,21.380099991802126
953,scene0770_00,grid_round_robin,319,165,0.5172413793103449,0.07836990595611286,0.30094043887147337,1.1445147682444752,2.6954139548364924,2.6954139548364924,0.3266999847255647,30.27240000665188
953,scene0770_00,anms_4d,319,157,0.49216300940438873,0.08463949843260188,0.3103448275862069,1.1448492446999123,2.6804800105897826,2.6804800105897826,4.404000006616116,32.77290001278743
954,scene0770_00,grid_round_robin,70,29,0.4142857142857143,0.08571428571428572,0.18571428571428572,4.388107360975095,0.3506784501130371,4.388107360975095,0.18900004215538502,16.685399983543903
954,scene0770_00,anms_4d,70,29,0.4142857142857143,0.08571428571428572,0.18571428571428572,4.9568052484726755,0.28363958946186296,4.9568052484726755,0.8334999438375235,15.041700040455908
955,scene0770_00,grid_round_robin,289,99,0.34256055363321797,0.0034602076124567475,0.03460207612456748,0.4105611649444321,1.799465474702562,1.799465474702562,0.3056999994441867,22.724199981894344
955,scene0770_00,anms_4d,289,95,0.328719723183391,0.0034602076124567475,0.03460207612456748,0.6101506676957626,1.7505595570034695,1.7505595570034695,3.8853000150993466,22.7856999845244
956,scene0770_00,grid_round_robin,251,128,0.5099601593625498,0.27091633466135456,0.6573705179282868,1.0771844613541381,0.627055953480124,1.0771844613541381,0.3288000007160008,27.44209999218583
956,scene0770_00,anms_4d,251,122,0.4860557768924303,0.26294820717131473,0.6573705179282868,1.0034797049269433,0.5193412749653902,1.0034797049269433,3.33510001655668,27.715799980796874
957,scene0770_00,grid_round_robin,342,182,0.5321637426900585,0.19298245614035087,0.49122807017543857,1.2906672098452816,5.357938062608593,5.357938062608593,0.334500044118613,26.857900025788695
957,scene0770_00,anms_4d,342,178,0.52046783625731,0.2046783625730994,0.5029239766081871,1.244000395552575,5.288520298496111,5.288520298496111,5.051699990872294,26.03319997433573
958,scene0770_00,grid_round_robin,264,138,0.5227272727272727,0.05303030303030303,0.20833333333333334,0.8705771028217514,0.26634714471194737,0.8705771028217514,0.360800011549145,21.498799964319915
958,scene0770_00,anms_4d,264,132,0.5,0.056818181818181816,0.21212121212121213,0.9149190332049232,0.3576902394770343,0.9149190332049232,3.6260999622754753,22.81220001168549
959,scene0770_00,grid_round_robin,491,312,0.6354378818737271,0.2953156822810591,0.7535641547861507,0.540568812011467,1.9528545609639225,1.9528545609639225,0.45629998203366995,15.170799975749105
959,scene0770_00,anms_4d,491,305,0.6211812627291242,0.29938900203665986,0.7494908350305499,0.5194575296914548,1.9430282247301347,1.9430282247301347,7.72059999871999,28.70319999055937
960,scene0771_00,grid_round_robin,176,81,0.4602272727272727,0.125,0.3465909090909091,1.6747008563207595,1.9704769382006548,1.9704769382006548,0.2834000042639673,26.9308999995701
960,scene0771_00,anms_4d,176,82,0.4659090909090909,0.11363636363636363,0.3409090909090909,7.209795013654131,16.633966478929022,16.633966478929022,2.3840999929234385,29.510099964682013
961,scene0771_00,grid_round_robin,60,24,0.4,0.1,0.4,4.8162348796268795,8.356446228641113,8.356446228641113,0.17899996601045132,21.227399993222207
961,scene0771_00,anms_4d,60,24,0.4,0.1,0.38333333333333336,2.0898013190529423,3.0191070965156315,3.0191070965156315,1.006699982099235,15.877099998760968
962,scene0771_00,grid_round_robin,108,27,0.25,0.12037037037037036,0.35185185185185186,2.313480311961937,7.40856093733076,7.40856093733076,0.20110001787543297,17.784799973014742
962,scene0771_00,anms_4d,108,32,0.2962962962962963,0.12962962962962962,0.3425925925925926,0.5847841241727787,2.002388847870862,2.002388847870862,1.3563999673351645,17.49470003414899
963,scene0771_00,grid_round_robin,4,0,0.0,0.0,0.0,inf,inf,inf,0.14020001981407404,0.01479999627918005
963,scene0771_00,anms_4d,4,0,0.0,0.0,0.0,inf,inf,inf,0.11169997742399573,0.008100003469735384
964,scene0771_00,grid_round_robin,72,26,0.3611111111111111,0.0,0.013888888888888888,3.9035737825770216,40.83251977291631,40.83251977291631,0.17260003369301558,16.172399977222085
964,scene0771_00,anms_4d,72,23,0.3194444444444444,0.0,0.013888888888888888,18.41906234889075,80.92102054312339,80.92102054312339,0.8706999942660332,15.674999973271042
965,scene0771_00,grid_round_robin,59,29,0.4915254237288136,0.06779661016949153,0.11864406779661017,13.290799535448416,7.488269514726533,13.290799535448416,0.2087999600917101,16.126500035170466
965,scene0771_00,anms_4d,59,26,0.4406779661016949,0.06779661016949153,0.13559322033898305,13.061722788327943,7.3779722348430266,13.061722788327943,0.7141000241972506,15.485100040677935
966,scene0771_00,grid_round_robin,55,35,0.6363636363636364,0.0,0.0,4.668837285680389,6.462927867446393,6.462927867446393,0.17799995839595795,6.340700027067214
966,scene0771_00,anms_4d,55,34,0.6181818181818182,0.0,0.0,4.27359678110002,6.420672591067395,6.420672591067395,0.6739000091329217,7.344099984038621
967,scene0771_00,grid_round_robin,137,42,0.30656934306569344,0.18248175182481752,0.45255474452554745,2.899496326029652,6.486732213016587,6.486732213016587,0.3505000495351851,17.59560004575178
967,scene0771_00,anms_4d,137,40,0.291970802919708,0.18248175182481752,0.45255474452554745,0.9221431454530383,2.108706819858947,2.108706819858947,1.642199989873916,16.88020001165569
968,scene0771_00,grid_round_robin,202,82,0.40594059405940597,0.039603960396039604,0.18316831683168316,0.7603051444763848,4.80300500567993,4.80300500567993,0.2514999941922724,26.404500007629395
968,scene0771_00,anms_4d,202,80,0.39603960396039606,0.04455445544554455,0.19306930693069307,0.7169433929488057,4.572517641229363,4.572517641229363,2.6049999869428575,24.195700010750443
